"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Central Europe and the Baltics","CEB","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","44.5078359491876","45.2071736285836","45.8672620811826","46.5349208922556","47.2096938544833","47.8811300334192","48.5053962787204","49.0678064582325","49.6385039398769","50.2151529138456","50.7802761867639","51.4266561734201","52.1464689909273","52.8659583318729","53.5854300539643","54.2944661807973","54.9922544596698","55.705067734602","56.4342763597897","57.1040579349994","57.7061245226969","58.1639538621763","58.5586325178097","58.9553448854662","59.3525777330879","59.7467078553134","60.1311095024751","60.5096673205319","60.8917273850057","61.1831392886694","61.3918489105076","61.6033123693989","61.6934193330696","61.6652386515616","61.6367536015157","61.6092306125598","61.5872476575535","61.5631779443045","61.534018233525","61.5050697885992","61.4761873574983","61.4954533010999","61.5557607471992","61.6021556919924","61.6481810490578","61.7026922241905","61.7638954455271","61.8418454287671","61.9245405466205","61.9860468760089","62.0260650244197","62.0639344852313","62.0822947513821","62.0853985481731","62.096663299312","62.1180221963844","62.1565528590691","62.2153791390802","62.2947407041374","62.3925547365605","62.5213419275711","62.6535671301718","62.835931596872","63.0354532399767","63.2318023578215",
"Switzerland","CHE","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","70.924","71.243","71.539","71.834","72.127","72.417","72.706","72.993","73.279","73.561","73.843","73.992","74.046","74.1","74.154","74.208","74.262","74.316","74.37","74.424","74.477","74.466","74.406","74.346","74.286","74.227","74.167","74.107","74.046","73.986","73.926","73.869","73.815","73.762","73.708","73.654","73.6","73.546","73.492","73.438","73.383","73.375","73.401","73.427","73.452","73.478","73.504","73.53","73.556","73.581","73.607","73.631","73.653","73.674","73.696","73.718","73.739","73.761","73.797","73.849","73.915","73.996","74.092","74.202","74.327",
"Channel Islands","CHI","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","38.7","38.436","38.172","37.909","37.646","37.385","37.124","36.864","36.604","36.346","36.088","35.803","35.394","34.989","34.585","34.183","33.783","33.387","32.992","32.599","32.209","31.909","31.89","31.871","31.851","31.832","31.813","31.707","31.602","31.497","31.392","31.262","31.076","30.891","30.706","30.522","30.4","30.416","30.432","30.449","30.465","30.495","30.557","30.619","30.681","30.743","30.805","30.867","30.929","30.992","31.054","31.091","31.059","31.027","30.995","30.962","30.93","30.914","30.914","30.931","30.963","31.012","31.077","31.159","31.257",
"Chile","CHL","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","67.836","68.66","69.435","70.2","70.955","71.696","72.427","73.146","73.854","74.547","75.227","75.883","76.528","77.159","77.778","78.386","78.982","79.565","80.136","80.695","81.243","81.778","82.226","82.359","82.492","82.624","82.755","82.885","83.014","83.143","83.271","83.398","83.564","83.896","84.223","84.545","84.861","85.172","85.477","85.778","86.073","86.363","86.606","86.665","86.725","86.783","86.842","86.9","86.959","87.017","87.074","87.132","87.189","87.246","87.303","87.36","87.422","87.49","87.564","87.643","87.727","87.817","87.912","88.012","88.116",
"China","CHN","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","16.203","16.708","17.226","17.757","18.299","18.086","17.915","17.785","17.656","17.528","17.4","17.292","17.184","17.184","17.292","17.4","17.46","17.52","17.9","18.617","19.358","20.118","20.902","21.545","22.203","22.874","23.559","24.259","24.974","25.701","26.442","27.312","28.2","29.103","30.024","30.961","31.916","32.883","33.867","34.865","35.877","37.093","38.425","39.776","41.144","42.522","43.868","45.199","46.539","47.88","49.226","50.511","51.765","53.013","54.259","55.5","56.736","57.96","59.152","60.308","61.428","62.512","63.56","64.57","65.544",
"Cote d'Ivoire","CIV","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","17.679","18.911","20.21","21.575","23.007","24.5","25.206","25.926","26.659","27.404","28.163","28.934","29.719","30.513","31.321","32.229","33.594","34.983","36.4","36.614","36.829","37.044","37.26","37.476","37.693","37.91","38.127","38.346","38.608","38.976","39.345","39.716","40.088","40.461","40.835","41.21","41.587","41.964","42.342","42.741","43.155","43.568","43.983","44.399","44.817","45.234","45.652","46.071","46.491","46.91","47.33","47.751","48.172","48.593","49.014","49.444","49.881","50.326","50.779","51.239","51.706","52.18","52.661","53.149","53.644",
"Cameroon","CMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","13.937","14.488","15.058","15.647","16.255","16.88","17.525","18.19","18.875","19.577","20.3","21.584","22.927","24.324","25.78","27.292","28.678","29.469","30.274","31.091","31.921","32.761","33.613","34.476","35.35","36.232","37.124","37.941","38.511","39.082","39.657","40.235","40.817","41.399","41.985","42.573","43.164","43.755","44.348","44.944","45.542","46.139","46.738","47.338","47.94","48.541","49.143","49.746","50.35","50.954","51.559","52.164","52.769","53.373","53.976","54.578","55.179","55.777","56.374","56.968","57.56","58.148","58.733","59.315","59.892",
"Congo, Dem. Rep.","COD","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","22.3","22.523","22.749","22.976","23.204","23.434","23.666","23.899","24.134","24.37","24.608","24.847","25.089","25.331","25.575","25.821","26.068","26.317","26.567","26.819","27.072","27.327","27.583","27.84","28.1","28.513","28.93","29.35","29.775","30.202","30.633","31.067","31.506","31.946","32.39","32.838","33.289","33.742","34.199","34.659","35.122","35.587","36.055","36.526","37","37.481","37.971","38.47","38.976","39.491","40.013","40.544","41.082","41.627","42.18","42.74","43.307","43.88","44.46","45.046","45.638","46.235","46.837","47.444","48.055",
"Congo, Rep.","COG","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","31.601","32.318","33.045","33.78","34.524","35.273","36.031","36.796","37.569","38.345","39.129","39.919","40.715","41.514","42.357","43.264","44.177","45.091","46.01","46.932","47.857","48.781","49.707","50.633","51.56","52.221","52.642","53.064","53.485","53.905","54.324","54.743","55.162","55.58","55.996","56.413","56.832","57.299","57.766","58.231","58.695","59.156","59.617","60.076","60.533","60.988","61.441","61.893","62.346","62.8","63.256","63.712","64.169","64.627","65.085","65.543","66.001","66.459","66.916","67.373","67.829","68.283","68.736","69.188","69.638",
"Colombia","COL","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","46.268","47.702","49.143","50.584","52.027","52.82","53.587","54.352","55.117","55.877","56.635","57.39","58.143","58.89","59.607","60.306","61.003","61.693","62.379","63.061","63.738","64.408","65.073","65.733","66.387","67.034","67.566","68.051","68.532","69.008","69.481","69.949","70.415","70.874","71.328","71.777","72.223","72.662","73.098","73.53","73.957","74.379","74.797","75.211","75.62","76.024","76.423","76.816","77.204","77.587","77.964","78.335","78.701","79.061","79.415","79.764","80.108","80.446","80.778","81.104","81.425","81.74","82.05","82.354","82.652",
"Comoros","COM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","12.551","13.348","14.189","15.074","16.004","16.978","18","18.34","18.685","19.035","19.39","19.75","20.115","20.484","20.859","21.239","21.625","22.014","22.41","22.81","23.215","23.649","24.095","24.548","25.006","25.469","25.938","26.413","26.893","27.378","27.869","28.366","28.435","28.39","28.346","28.301","28.257","28.213","28.168","28.124","28.08","28.036","27.992","27.947","27.903","27.875","27.863","27.867","27.886","27.921","27.973","28.04","28.123","28.223","28.338","28.47","28.619","28.784","28.965","29.164","29.38","29.613","29.864","30.132","30.418",
"Cabo Verde","CPV","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","16.679","16.948","17.224","17.503","17.787","18.073","18.363","18.657","18.954","19.255","19.559","19.9","20.272","20.649","21.031","21.419","21.812","22.209","22.612","23.02","23.518","24.995","26.535","28.133","29.792","31.5","33.885","36.355","38.902","41.504","44.12","45.044","45.973","46.902","47.834","48.768","49.704","50.637","51.572","52.505","53.435","54.291","55.146","55.997","56.846","57.689","58.529","59.363","60.194","61.016","61.821","62.322","62.821","63.317","63.81","64.3","64.784","65.261","65.732","66.195","66.652","67.102","67.545","67.982","68.412",
"Costa Rica","CRI","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","34.254","34.329","34.404","34.606","35.197","35.791","36.39","36.993","37.601","38.212","38.827","39.445","40.068","40.655","41.002","41.349","41.698","42.046","42.396","42.747","43.099","43.45","43.803","44.156","44.542","45.445","46.353","47.264","48.177","49.089","50.003","50.917","51.832","52.743","53.653","54.561","55.467","56.367","57.264","58.157","59.052","60.41","61.753","63.08","64.388","65.672","66.935","68.174","69.39","70.575","71.736","72.868","73.946","74.97","75.941","76.862","77.735","78.56","79.34","80.076","80.771","81.425","82.042","82.622","83.167",
"Caribbean small states","CSS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","35.6623804740403","36.0736117873599","36.5037158596008","36.9466392633009","37.3767440466187","37.7788927544408","38.1851047793438","38.5938093204633","39.0030518571753","39.4068764770078","39.8153191851453","40.2576622033565","40.844847563596","41.5755257354222","42.3027708254248","43.0268330655745","43.7472768454167","44.4591533549903","45.1639050172232","45.8589997456453","46.5105279438273","46.6664552317804","46.8459185776443","47.0346375722289","47.2347435346095","47.4493547240247","47.6727122734819","47.8926166352205","48.1173400714395","48.3479661771694","48.5611244422289","48.7082335744671","48.7806367849329","48.8442665869913","48.910295720874","48.9915135091205","49.0802544607415","49.1662802176673","49.2516633156924","49.3364920398275","49.4118251124998","49.3864691771211","49.3209060019469","49.2353900046655","49.1376927029049","48.9362817686175","48.823070972757","48.7196540194762","48.6177371493486","48.5133312024238","48.4287004395765","48.3838117896069","48.3739174351328","48.3569432367189","48.3537213917686","48.3596419249866","48.3751733912142","48.4023208037305","48.3598060566405","48.3740566861139","48.4789384076252","48.5521210245119","48.6529372671664","48.7879139879962","48.9393849292585",
"Cuba","CUB","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","58.401","58.588","58.776","58.963","59.15","59.337","59.523","59.709","59.895","60.081","60.266","60.976","61.8","62.614","63.423","64.224","65.018","65.802","66.579","67.346","68.106","68.853","69.414","69.925","70.433","70.933","71.43","71.921","72.408","72.888","73.364","73.676","73.827","73.977","74.127","74.277","74.426","74.618","74.855","75.089","75.323","75.555","75.785","75.947","76.041","76.134","76.227","76.32","76.413","76.505","76.597","76.689","76.781","76.827","76.861","76.896","76.93","76.977","77.037","77.109","77.194","77.292","77.401","77.523","77.657",
"Curacao","CUW","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","74.71","75.102","75.49","75.875","76.255","76.631","77.003","77.37","77.734","78.093","78.448","78.799","79.146","79.488","79.827","80.161","80.491","80.817","81.138","81.456","81.769","82.078","82.383","82.684","82.982","83.274","83.563","83.848","84.129","84.405","84.678","84.947","85.444","86.224","86.969","87.68","88.358","89.002","89.615","90.198","90.752","91.011","90.894","90.775","90.655","90.534","90.411","90.287","90.161","90.034","89.905","89.775","89.654","89.544","89.443","89.352","89.272","89.203","89.145","89.098","89.062","89.038","89.025","89.023","89.033",
"Cayman Islands","CYM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100",
"Cyprus","CYP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","35.628","36.175","36.674","37.176","37.681","38.188","38.698","39.21","39.726","40.242","40.761","41.283","41.807","42.757","45.007","47.277","49.563","51.843","54.119","56.378","58.614","60.809","62.964","63.822","64.252","64.678","65.102","65.524","65.945","66.361","66.776","67.188","67.598","67.792","67.915","68.038","68.161","68.283","68.405","68.527","68.648","68.769","68.694","68.553","68.41","68.268","68.125","67.982","67.839","67.695","67.551","67.406","67.261","67.137","67.031","66.946","66.881","66.836","66.81","66.805","66.821","66.856","66.911","66.987","67.082",
"Czechia","CZE","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","59.548","60.063","60.555","61.044","61.532","62.016","62.498","62.978","63.456","63.93","64.402","65.295","66.484","67.649","68.794","69.917","71.018","72.092","73.142","74.167","75.167","75.481","75.452","75.423","75.394","75.365","75.336","75.307","75.278","75.249","75.22","75.158","75.03","74.901","74.772","74.643","74.513","74.382","74.251","74.12","73.988","73.877","73.809","73.74","73.671","73.602","73.533","73.463","73.394","73.324","73.255","73.185","73.197","73.29","73.384","73.477","73.57","73.675","73.792","73.921","74.061","74.214","74.377","74.552","74.738",
"Germany","DEU","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","71.384","71.697","71.762","71.826","71.891","71.955","72.019","72.083","72.147","72.211","72.274","72.332","72.389","72.446","72.503","72.56","72.617","72.674","72.73","72.787","72.844","72.989","73.107","73.103","72.943","72.711","72.617","72.836","72.999","72.976","73.118","73.269","73.36","73.497","73.71","73.922","74.133","74.342","74.551","74.758","74.965","75.17","75.374","75.577","75.779","75.98","76.179","76.378","76.575","76.771","76.966","77.16","77.17","77.18","77.19","77.2","77.224","77.261","77.312","77.376","77.453","77.544","77.648","77.765","77.895",
"Djibouti","DJI","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","50.325","51.448","52.619","53.787","54.952","56.109","57.26","58.404","59.54","60.664","61.777","62.878","63.968","65.04","66.099","67.142","68.17","69.178","70.169","71.141","72.096","73.028","73.942","74.504","74.715","74.925","75.134","75.341","75.548","75.753","75.957","76.114","76.161","76.207","76.254","76.3","76.347","76.393","76.439","76.485","76.532","76.578","76.624","76.67","76.716","76.761","76.807","76.853","76.899","76.944","76.999","77.064","77.138","77.222","77.314","77.417","77.528","77.648","77.777","77.915","78.062","78.217","78.38","78.552","78.732",
"Dominica","DMA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","37.846","37.912","37.979","38.046","38.113","38.18","38.247","38.314","38.381","38.448","38.683","39.47","40.264","41.061","41.864","42.671","43.484","44.297","45.115","45.935","46.759","47.793","49.524","51.257","52.99","54.71","56.422","58.118","59.798","61.45","63.079","64.482","64.569","64.656","64.744","64.831","64.918","65.005","65.092","65.179","65.265","65.382","65.689","65.994","66.299","66.601","66.903","67.203","67.502","67.799","68.094","68.389","68.685","68.982","69.28","69.579","69.88","70.181","70.483","70.786","71.09","71.395","71.7","72.006","72.312",
"Denmark","DNK","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","73.687","74.417","75.093","75.757","76.409","77.048","77.619","78.163","78.698","79.222","79.737","80.239","80.731","81.211","81.683","82.146","82.6","82.886","83.169","83.448","83.723","83.915","84.025","84.134","84.243","84.351","84.458","84.565","84.671","84.777","84.843","84.871","84.898","84.925","84.952","84.979","85.006","85.033","85.06","85.086","85.1","85.15","85.25","85.36","85.566","85.856","86.098","86.293","86.487","86.654","86.795","86.957","87.142","87.292","87.41","87.526","87.642","87.757","87.874","87.994","88.116","88.24","88.367","88.495","88.626",
"Dominican Republic","DOM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","30.191","31.112","32.074","33.052","34.046","35.052","36.073","37.106","38.153","39.207","40.274","41.351","42.437","43.527","44.626","45.729","46.838","47.948","49.061","50.175","51.29","52.401","53.05","53.323","53.596","53.868","54.14","54.412","54.684","54.955","55.226","55.497","55.767","56.037","56.752","57.598","58.441","59.276","60.107","60.933","61.753","62.565","63.371","64.605","66.003","67.37","68.71","70.02","71.3","72.542","73.753","74.827","75.802","76.749","77.67","78.566","79.436","80.277","81.074","81.828","82.54","83.213","83.848","84.446","85.011",
"Algeria","DZA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","30.51","31.797","33.214","34.662","36.141","37.643","38.84","39.004","39.169","39.334","39.5","39.665","39.831","39.997","40.163","40.33","40.497","40.928","41.794","42.665","43.542","44.42","45.303","46.189","47.079","47.968","48.86","49.722","50.511","51.298","52.085","52.871","53.657","54.439","55.219","55.997","56.774","57.544","58.313","59.118","59.919","60.712","61.501","62.284","63.061","63.83","64.593","65.348","66.097","66.826","67.54","68.236","68.915","69.576","70.221","70.848","71.459","72.052","72.629","73.189","73.733","74.261","74.772","75.268","75.748",
"East Asia & Pacific (excluding high income)","EAP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","16.9511618131687","17.4240002796017","17.895906788159","18.3696744916475","18.8518596667106","18.7827942126573","18.7439622288292","18.7439526688509","18.7581482002381","18.7816402461317","18.8097839741779","18.8384648045647","18.887555239806","19.0223813178244","19.2335327676005","19.2975650082823","19.4619417727007","19.6314538529243","20.03694312448","20.6850081456248","21.3625946648549","22.0709784310614","22.7937245836048","23.419139213997","24.062707197109","24.7159964381735","25.3791398245552","26.0544583723562","26.7433917320689","27.4445771403528","28.158422830159","28.9364810452578","29.7376493638806","30.5513446025258","31.3772930190544","32.2147441850916","33.0676803640114","33.9300136462807","34.8081277500817","35.7008021708453","36.6172744751306","37.6453993908773","38.7527561796692","39.8724608531232","41.0033495519225","42.138525220804","43.2464228822115","44.3390203931955","45.4360027878237","46.5352874881402","47.6373514132382","48.6753704718916","49.6877540842409","50.6939122439899","51.6973010333851","52.695650436027","53.6897778094006","54.6759933117768","55.6392400876998","56.5760210675401","57.4845396808942","58.3655369003636","59.2214841637791","60.0489417681404","60.8512427692917",
"Early-demographic dividend","EAR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","22.8784811237719","23.1655715664594","23.4895231711328","23.8179551513059","24.1514815764335","24.4918755612815","24.8412127017781","25.1937754065066","25.5441231483193","25.8983224228539","26.2536042238288","26.6349283837884","27.0711118635302","27.5022273684067","27.9371169399425","28.2587258685918","28.7062482326157","29.1560211283457","29.6161443673104","30.0758554664074","30.5534955519865","31.0451678875902","31.4625046050792","31.8822332392915","32.3110402085368","32.7452620918487","33.1769957521146","33.5958007640802","34.0101459753495","34.4242412040147","34.8710688348765","35.2373931706686","35.5794727735744","35.9112310753669","36.2621035054067","36.6120282827981","36.932908945386","37.2531557271776","37.5833910365375","37.9140294954528","38.2479884233456","38.5738998095604","38.9324288858957","39.2908672452613","39.6553695908555","40.0254075283237","40.4041156940663","40.7769666713782","41.1574165001313","41.5380760267634","41.9029813707321","42.2694370720537","42.6346426000162","43.015949236188","43.4013542045574","43.8136019607097","44.2160174055837","44.6014670203505","44.9830331970367","45.3762640144949","45.7878149257313","46.185409692723","46.6251546023672","47.0741543243377","47.5231454395816",
